customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
1666,60,Male,Hyderabad,60502,42,9,47,1380,21,Home,0
1667,62,Female,Bangalore,56674,15,6,48,2045,307,Fashion,0
1668,48,Male,Bangalore,57260,33,5,30,4570,163,Sports,0
1669,40,Male,Bangalore,62498,80,8,22,1918,356,Sports,1
1670,59,Male,Chennai,87609,11,8,9,1300,264,Fashion,0
1671,27,Male,Delhi,69464,20,3,44,2060,68,Fashion,1
1672,49,Male,Mumbai,91805,24,2,48,2291,107,Electronics,1
1673,60,Male,Chennai,84919,64,2,4,917,67,Beauty,1
1674,47,Female,Bangalore,148564,80,5,37,517,199,Sports,0
1675,56,Female,Chennai,74469,94,7,8,4829,192,Fashion,1
1676,48,Male,Hyderabad,37194,98,8,1,1976,2,Fashion,0
1677,35,Female,Bangalore,46811,65,8,28,2484,257,Beauty,0
1678,53,Female,Hyderabad,92377,88,8,6,1444,1,Fashion,0
1679,19,Male,Bangalore,145737,88,3,47,1533,358,Electronics,1
1680,31,Male,Chennai,63723,73,2,36,3869,115,Beauty,0
1681,30,Male,Delhi,120336,86,4,11,1400,88,Electronics,0
1682,46,Female,Mumbai,95235,76,1,5,1994,197,Home,0
1683,29,Male,Hyderabad,131041,17,3,24,2901,92,Sports,0
1684,56,Female,Chennai,96298,89,9,47,1654,274,Fashion,0
1685,19,Male,Delhi,79238,92,7,18,2133,344,Beauty,1
1686,49,Female,Chennai,148353,61,7,20,946,160,Electronics,0
1687,30,Male,Hyderabad,125433,15,1,28,1040,173,Sports,1
1688,63,Male,Mumbai,137393,94,7,13,2695,33,Sports,0
1689,44,Female,Chennai,127092,51,7,5,1288,73,Fashion,1
1690,58,Female,Bangalore,22147,27,4,30,992,196,Sports,0
1691,34,Female,Delhi,118919,86,7,1,1467,284,Fashion,0
1692,57,Female,Chennai,119251,74,8,22,1750,87,Home,0
1693,48,Female,Delhi,58445,61,3,18,2890,309,Fashion,0
1694,51,Female,Bangalore,73803,58,2,46,492,224,Electronics,1
1695,41,Male,Mumbai,147253,31,7,5,4222,44,Sports,0
1696,62,Female,Mumbai,81108,91,5,31,1604,336,Sports,1
1697,52,Male,Bangalore,126170,12,5,6,1848,138,Sports,1
1698,23,Male,Delhi,22013,46,5,27,3016,270,Fashion,0
1699,36,Female,Chennai,105617,31,7,25,4110,359,Beauty,0
1700,47,Male,Bangalore,102410,32,9,29,3118,36,Fashion,0
1701,24,Female,Hyderabad,73502,32,8,28,1597,34,Electronics,0
1702,27,Female,Delhi,137116,99,6,16,1893,88,Fashion,0
1703,58,Male,Mumbai,57755,53,7,12,1237,146,Sports,1
1704,49,Male,Bangalore,28733,61,9,20,4052,16,Home,0
1705,51,Female,Mumbai,29479,46,6,18,1762,233,Electronics,0
1706,45,Female,Delhi,95361,85,1,34,1312,41,Home,0
1707,32,Male,Mumbai,41304,74,4,23,1491,255,Electronics,0
1708,47,Male,Bangalore,55694,80,8,45,1361,281,Electronics,1
1709,54,Male,Delhi,144232,7,7,27,1229,126,Sports,1
1710,46,Male,Hyderabad,125586,4,3,49,4537,8,Fashion,0
1711,39,Female,Bangalore,101171,91,3,17,4457,350,Sports,1
1712,21,Female,Chennai,134151,52,3,48,2939,340,Sports,0
1713,37,Female,Bangalore,106296,89,1,21,1178,324,Sports,0
1714,49,Female,Delhi,29490,31,1,40,717,176,Home,0
1715,53,Male,Bangalore,41252,75,6,31,982,228,Electronics,1
1716,21,Male,Hyderabad,125290,84,1,3,3031,323,Beauty,0
1717,44,Female,Hyderabad,26862,36,5,17,4380,18,Fashion,0
1718,34,Female,Chennai,130463,54,4,26,337,56,Sports,0
1719,29,Female,Mumbai,89959,54,5,23,953,35,Electronics,0
1720,39,Female,Delhi,30450,17,7,6,3153,118,Fashion,1
1721,34,Female,Delhi,76022,75,6,28,2655,282,Beauty,0
1722,27,Female,Mumbai,147898,30,9,8,3034,254,Beauty,1
1723,18,Female,Hyderabad,81991,99,6,45,779,213,Sports,0
1724,39,Female,Hyderabad,60927,22,9,8,3455,61,Beauty,0
1725,43,Female,Bangalore,120377,43,4,19,3466,88,Beauty,0
1726,35,Male,Chennai,108090,27,1,38,4849,271,Fashion,0
1727,31,Female,Chennai,69853,37,1,29,595,347,Fashion,0
1728,64,Male,Chennai,51826,46,7,23,2137,32,Sports,0
1729,46,Male,Bangalore,62879,35,3,47,2789,133,Electronics,0
1730,29,Female,Chennai,77265,4,2,32,3234,64,Sports,1
1731,53,Female,Mumbai,92361,80,6,10,369,199,Home,0
1732,52,Male,Bangalore,128956,80,6,27,2537,256,Beauty,0
1733,29,Male,Mumbai,97990,85,7,49,3439,342,Electronics,0
1734,24,Female,Bangalore,109787,26,5,1,3615,155,Fashion,0
1735,46,Male,Chennai,106184,100,8,39,3768,231,Home,0
1736,28,Female,Mumbai,60736,19,7,29,3416,301,Home,1
1737,50,Female,Mumbai,44530,81,2,45,3684,35,Beauty,0
1738,23,Female,Mumbai,98052,45,1,3,2041,26,Fashion,1
1739,64,Male,Bangalore,67058,26,9,47,3960,23,Electronics,1
1740,32,Male,Delhi,126080,22,5,37,4752,141,Fashion,0
1741,49,Female,Chennai,94094,58,5,31,3226,285,Beauty,0
1742,28,Male,Mumbai,94255,63,4,11,4165,320,Home,0
1743,40,Male,Delhi,24886,28,2,22,1801,156,Beauty,0
1744,43,Male,Chennai,146598,65,5,18,1346,113,Sports,1
1745,51,Male,Chennai,113721,44,2,35,4526,139,Home,1
1746,63,Male,Mumbai,138623,100,7,6,2884,209,Beauty,0
1747,51,Male,Mumbai,57387,43,9,3,311,323,Electronics,0
1748,46,Male,Bangalore,41575,37,9,5,792,364,Electronics,1
1749,21,Female,Delhi,132260,66,6,9,2639,86,Electronics,0
1750,34,Male,Delhi,128649,17,1,28,1438,285,Sports,1
1751,52,Male,Mumbai,59643,40,6,19,2994,60,Fashion,1
1752,30,Male,Chennai,30100,38,5,28,2614,54,Electronics,0
1753,58,Male,Mumbai,80356,85,4,27,2329,93,Sports,0
1754,56,Male,Chennai,27856,61,6,13,3053,325,Electronics,0
1755,32,Male,Chennai,58169,9,6,38,3069,265,Sports,0
1756,46,Male,Mumbai,48804,77,6,43,3798,213,Electronics,0
1757,46,Male,Hyderabad,149557,75,2,21,4003,333,Fashion,0
1758,28,Female,Delhi,55790,61,7,27,1726,10,Beauty,1
1759,49,Male,Chennai,50988,80,4,46,2169,358,Electronics,0
1760,19,Male,Chennai,129979,16,9,6,1151,203,Beauty,0
1761,64,Male,Hyderabad,96448,2,2,38,1702,196,Electronics,0
1762,31,Male,Bangalore,58506,72,5,49,4667,58,Fashion,0
1763,37,Female,Hyderabad,133430,43,4,11,3536,256,Beauty,0
1764,39,Female,Hyderabad,107904,42,9,47,309,223,Sports,0
1765,28,Female,Chennai,87306,77,4,41,4186,180,Electronics,0
1766,44,Female,Delhi,32305,57,8,17,2554,362,Electronics,0
1767,20,Female,Hyderabad,29969,81,8,39,425,35,Sports,0
1768,34,Female,Bangalore,32404,88,6,7,3211,359,Fashion,0
1769,61,Female,Mumbai,28989,67,6,30,4326,103,Home,0
1770,45,Female,Hyderabad,85305,30,8,21,813,161,Electronics,0
1771,46,Female,Hyderabad,55983,13,9,1,298,200,Sports,1
1772,38,Female,Bangalore,130284,19,5,25,1010,160,Home,0
1773,64,Female,Delhi,59462,7,1,32,3537,183,Electronics,0
1774,33,Female,Hyderabad,39360,9,1,8,2899,353,Beauty,1
1775,54,Female,Hyderabad,105657,83,2,5,1219,136,Sports,0
1776,37,Female,Delhi,46287,54,5,30,3225,226,Beauty,1
1777,23,Female,Bangalore,85472,86,4,8,3728,243,Fashion,0
1778,36,Female,Hyderabad,135440,82,1,49,4086,106,Home,0
1779,22,Male,Delhi,128965,61,4,19,3179,71,Sports,0
1780,20,Female,Hyderabad,81313,87,4,44,3540,77,Electronics,0
1781,18,Male,Mumbai,54160,2,4,30,996,54,Electronics,0
1782,55,Female,Chennai,26789,50,1,15,2157,277,Home,0
1783,32,Female,Mumbai,47181,75,9,36,3266,111,Beauty,0
1784,51,Male,Hyderabad,34385,31,3,44,3220,224,Beauty,1
1785,52,Female,Bangalore,102597,33,4,27,2880,75,Sports,0
1786,42,Male,Chennai,85641,78,5,13,4641,14,Sports,0
1787,41,Male,Mumbai,64247,80,7,14,3148,258,Beauty,0
1788,29,Male,Delhi,106673,11,6,37,3931,189,Sports,0
1789,35,Female,Bangalore,120250,33,5,48,1301,364,Beauty,1
1790,32,Female,Mumbai,25544,7,8,30,1237,239,Home,0
1791,61,Female,Delhi,135783,31,1,39,4431,334,Sports,0
1792,33,Male,Hyderabad,33275,48,7,47,991,304,Beauty,0
1793,44,Male,Delhi,125289,47,6,13,4374,91,Sports,1
1794,25,Female,Mumbai,83248,78,5,16,1978,184,Electronics,0
1795,63,Female,Mumbai,54550,92,7,44,1181,17,Electronics,0
1796,42,Female,Hyderabad,73693,53,3,7,1465,12,Fashion,0
1797,34,Female,Delhi,148924,80,1,48,943,166,Beauty,0
1798,46,Female,Delhi,39641,19,9,27,2631,146,Fashion,0
1799,25,Male,Hyderabad,91749,81,2,45,574,282,Beauty,0
1800,32,Male,Delhi,144877,90,3,35,1953,37,Sports,1
1801,44,Male,Hyderabad,100021,6,8,15,4097,70,Beauty,0
1802,63,Female,Bangalore,35605,49,9,28,2736,169,Electronics,0
1803,24,Male,Mumbai,123173,73,3,35,2191,335,Sports,0
1804,20,Male,Bangalore,70713,50,6,7,3128,170,Electronics,0
1805,46,Male,Chennai,40390,81,7,46,3646,253,Sports,0
1806,61,Male,Chennai,95403,95,1,46,791,346,Beauty,0
1807,41,Male,Chennai,78466,12,7,20,4828,297,Beauty,0
1808,20,Female,Hyderabad,23981,23,4,32,2769,142,Electronics,0
1809,37,Male,Delhi,29493,54,5,38,3072,273,Home,0
1810,63,Female,Bangalore,91218,69,8,40,1376,225,Beauty,0
1811,32,Female,Bangalore,91318,100,4,32,1535,183,Home,0
1812,42,Female,Bangalore,135631,59,4,26,4893,221,Sports,0
1813,47,Female,Bangalore,139238,36,8,39,312,53,Home,0
1814,31,Female,Chennai,115335,3,5,20,3972,118,Electronics,0
1815,24,Male,Bangalore,127441,58,6,18,2045,159,Fashion,1
1816,34,Male,Delhi,36984,88,5,15,2187,136,Fashion,0
1817,61,Female,Chennai,145580,55,1,22,2185,77,Electronics,0
1818,37,Female,Bangalore,131316,57,7,22,3492,336,Fashion,1
1819,53,Female,Hyderabad,42760,17,6,21,3442,45,Electronics,0
1820,26,Male,Mumbai,111529,39,2,2,452,18,Beauty,1
1821,55,Female,Mumbai,21524,90,7,40,323,355,Home,0
1822,39,Male,Mumbai,138454,68,6,43,1436,205,Fashion,0
1823,19,Female,Chennai,69402,55,5,18,823,324,Beauty,0
1824,41,Male,Bangalore,111656,45,8,23,3356,83,Fashion,0
1825,25,Female,Chennai,85614,76,5,13,3336,50,Sports,1
1826,28,Male,Delhi,55891,1,2,41,3589,281,Electronics,0
1827,30,Female,Hyderabad,111009,21,6,9,3617,166,Electronics,0
1828,34,Male,Hyderabad,59832,83,1,49,1855,243,Beauty,0
1829,25,Male,Mumbai,65836,21,5,7,1466,164,Sports,0
1830,38,Male,Mumbai,93953,52,6,41,3145,324,Home,0
1831,35,Male,Mumbai,33362,82,7,1,1360,56,Sports,0
1832,47,Male,Bangalore,86745,43,2,2,2494,39,Sports,0
1833,35,Male,Delhi,57921,52,1,4,640,319,Home,1
1834,63,Male,Delhi,90434,67,6,14,2292,128,Home,0
1835,64,Female,Delhi,147717,44,3,32,2905,122,Sports,0
1836,48,Female,Delhi,38562,32,5,36,3959,247,Fashion,0
1837,55,Female,Mumbai,84510,10,2,2,753,186,Fashion,1
1838,49,Female,Hyderabad,96407,64,1,40,1312,208,Sports,0
1839,28,Female,Mumbai,27610,79,1,14,2977,315,Fashion,0
1840,62,Male,Delhi,129381,69,4,20,2033,304,Home,1
1841,42,Male,Mumbai,112918,68,2,25,1514,239,Home,0
1842,50,Male,Delhi,35791,28,1,42,3693,215,Fashion,0
1843,55,Male,Chennai,78047,53,6,49,3338,292,Home,0
1844,58,Male,Hyderabad,120848,51,4,8,3312,224,Electronics,1
1845,25,Female,Chennai,123826,53,7,28,298,88,Home,1
1846,28,Female,Bangalore,87906,4,6,46,4125,25,Sports,1
1847,39,Female,Mumbai,39665,79,5,21,1679,220,Beauty,0
1848,41,Female,Bangalore,90246,17,2,23,4596,275,Fashion,0
1849,58,Male,Mumbai,85864,67,5,32,1422,135,Fashion,0
1850,34,Male,Chennai,66451,74,9,8,4783,233,Home,1
1851,29,Male,Delhi,123883,47,9,31,1204,66,Home,1
1852,63,Female,Delhi,106148,56,2,37,676,80,Beauty,0
1853,49,Male,Mumbai,65890,23,7,16,1335,255,Beauty,0
1854,32,Female,Delhi,26794,18,4,40,3056,125,Sports,0
1855,33,Male,Chennai,52888,1,3,42,1905,146,Electronics,0
1856,39,Male,Delhi,26749,35,1,27,717,103,Sports,0
1857,45,Female,Chennai,66531,64,3,40,1420,277,Fashion,0
1858,37,Male,Bangalore,135652,58,9,41,2706,124,Home,0
1859,50,Male,Chennai,40608,95,9,18,4525,267,Sports,0
1860,27,Female,Hyderabad,100986,59,7,35,1391,278,Home,1
1861,57,Male,Hyderabad,89211,1,3,49,4080,111,Home,1
1862,49,Female,Hyderabad,140382,3,3,15,3443,313,Sports,1
1863,50,Male,Mumbai,103996,67,4,27,2177,89,Sports,0
1864,19,Male,Mumbai,76017,37,7,17,2442,158,Beauty,0
1865,50,Male,Mumbai,123947,83,7,40,3290,216,Electronics,0
1866,50,Male,Chennai,77676,29,2,2,2087,301,Beauty,1
1867,58,Male,Mumbai,31560,89,5,49,4759,36,Electronics,0
1868,30,Male,Bangalore,74401,33,7,31,1173,87,Sports,0
1869,47,Male,Hyderabad,70468,100,7,37,265,118,Electronics,0
1870,50,Male,Chennai,135884,61,6,41,3106,328,Fashion,1
1871,30,Female,Hyderabad,52463,93,8,41,770,182,Beauty,0
1872,43,Female,Mumbai,51663,90,3,34,4092,68,Beauty,0
1873,39,Male,Chennai,133687,4,1,34,507,359,Beauty,0
1874,56,Male,Delhi,88706,14,3,3,3608,159,Home,1
1875,19,Female,Bangalore,78773,91,2,17,3942,285,Home,0
1876,55,Male,Mumbai,53123,33,2,14,982,164,Sports,0
1877,56,Male,Mumbai,114346,22,2,14,4416,361,Sports,0
1878,43,Female,Bangalore,29718,48,5,46,965,73,Home,0
1879,63,Male,Bangalore,146777,3,1,38,3675,119,Beauty,0
1880,32,Male,Delhi,82637,87,4,35,972,341,Home,0
1881,51,Female,Mumbai,20028,85,5,1,4057,195,Electronics,0
1882,59,Male,Mumbai,82370,23,2,48,3385,89,Beauty,1
1883,61,Male,Hyderabad,67599,68,5,29,739,345,Home,0
1884,57,Female,Chennai,37397,21,4,4,2249,76,Sports,1
1885,28,Male,Chennai,129198,43,8,33,3483,221,Home,0
1886,20,Female,Hyderabad,127323,95,1,17,4875,139,Fashion,0
1887,23,Male,Chennai,65406,85,5,28,1863,241,Home,1
1888,26,Male,Bangalore,67657,26,1,26,1247,154,Beauty,0
1889,23,Female,Chennai,87560,41,4,8,4036,53,Home,0
1890,26,Female,Chennai,143178,99,8,34,3639,142,Sports,0
1891,56,Male,Hyderabad,124143,38,1,18,705,320,Electronics,1
1892,48,Female,Delhi,144745,88,2,31,3447,31,Fashion,0
1893,49,Female,Chennai,146896,11,1,27,3700,223,Beauty,0
1894,58,Male,Chennai,33503,29,7,16,2110,292,Sports,1
1895,29,Male,Delhi,74943,60,2,10,932,266,Fashion,0
1896,25,Male,Hyderabad,95839,67,1,40,3713,282,Home,0
1897,25,Female,Delhi,102674,65,6,12,1771,276,Fashion,0
1898,45,Female,Hyderabad,45345,61,6,22,4809,44,Electronics,1
1899,37,Female,Bangalore,138423,19,2,16,3142,62,Fashion,0
1900,64,Female,Hyderabad,70390,46,1,12,4656,201,Fashion,0
1901,24,Male,Bangalore,115041,49,3,11,2521,335,Home,0
1902,28,Female,Bangalore,79557,22,5,20,3535,9,Home,1
1903,37,Male,Hyderabad,85054,78,6,1,4822,71,Beauty,1
1904,33,Female,Mumbai,21906,57,3,27,4574,90,Home,0
1905,21,Male,Hyderabad,60167,14,9,3,2953,24,Fashion,0
1906,23,Male,Chennai,27961,44,5,12,1572,140,Electronics,1
1907,39,Male,Chennai,46140,16,2,30,1644,316,Home,0
1908,43,Female,Mumbai,144098,97,6,9,3576,340,Beauty,1
1909,20,Male,Bangalore,139289,77,8,37,489,78,Beauty,0
1910,58,Male,Mumbai,78701,12,6,1,2265,214,Fashion,0
1911,59,Female,Chennai,97567,55,4,42,263,16,Home,0
1912,31,Male,Mumbai,100664,51,6,49,4145,29,Home,0
1913,28,Female,Hyderabad,101199,39,8,4,529,291,Beauty,0
1914,35,Female,Mumbai,149856,33,8,15,2163,43,Home,0
1915,29,Male,Bangalore,119764,33,2,27,3288,352,Fashion,0
1916,40,Male,Hyderabad,101218,29,8,8,2690,53,Electronics,0
1917,29,Female,Delhi,142357,69,6,23,340,276,Fashion,0
1918,30,Male,Chennai,100729,70,2,15,4739,232,Home,0
1919,42,Female,Chennai,48561,31,1,27,2673,212,Fashion,1
1920,62,Female,Mumbai,70568,80,6,31,4103,8,Sports,0
1921,36,Female,Hyderabad,129349,31,7,39,649,122,Sports,0
1922,63,Male,Delhi,93302,89,5,47,2025,42,Home,0
1923,53,Female,Hyderabad,115380,46,8,8,4646,333,Home,0
1924,62,Male,Chennai,114968,97,9,30,4894,233,Electronics,0
1925,25,Male,Hyderabad,49504,77,4,42,1069,70,Fashion,1
1926,46,Male,Delhi,136116,52,7,18,3764,16,Electronics,1
1927,49,Male,Mumbai,57146,10,8,4,3859,69,Home,0
1928,61,Female,Bangalore,60297,88,6,47,3802,53,Home,1
1929,35,Male,Hyderabad,106394,74,2,43,592,173,Beauty,0
1930,23,Female,Bangalore,147173,41,7,22,1041,262,Electronics,0
1931,35,Female,Chennai,145942,95,9,3,2648,289,Home,0
1932,36,Male,Mumbai,88607,77,5,15,2991,15,Sports,0
1933,39,Female,Mumbai,36939,3,2,35,3153,270,Beauty,0
1934,54,Female,Hyderabad,110467,59,4,47,1558,167,Fashion,0
1935,49,Male,Mumbai,70715,52,3,38,1190,63,Beauty,0
1936,58,Female,Hyderabad,64460,34,4,33,1238,261,Fashion,1
1937,20,Female,Hyderabad,86576,49,7,14,227,121,Sports,0
1938,45,Female,Bangalore,88222,28,8,48,587,346,Fashion,0
1939,27,Female,Mumbai,32666,83,1,1,1032,240,Electronics,0
1940,52,Male,Hyderabad,82119,87,8,49,449,107,Fashion,1
1941,46,Female,Bangalore,55321,96,5,26,2227,180,Fashion,1
1942,32,Female,Delhi,21779,13,7,8,1728,16,Beauty,0
1943,50,Female,Bangalore,33186,97,1,16,4393,355,Sports,1
1944,24,Female,Bangalore,36459,98,2,38,2038,309,Fashion,1
1945,29,Male,Hyderabad,106246,97,1,10,1560,215,Electronics,0
1946,47,Female,Chennai,107755,69,5,42,3309,77,Beauty,0
1947,38,Male,Chennai,25057,67,6,37,1523,225,Sports,0
1948,48,Female,Chennai,80663,61,9,26,2426,93,Sports,0
1949,41,Male,Bangalore,38733,60,8,28,3880,181,Home,0
1950,37,Male,Hyderabad,39157,71,7,12,1091,174,Electronics,1
1951,54,Male,Mumbai,55030,24,5,20,1505,354,Beauty,0
1952,21,Male,Bangalore,39613,63,3,49,4748,354,Beauty,0
1953,45,Male,Bangalore,128612,86,9,14,4392,219,Electronics,0
1954,61,Female,Hyderabad,135080,61,5,46,461,143,Sports,0
1955,37,Female,Delhi,103028,23,3,35,2540,315,Fashion,0
1956,41,Female,Bangalore,106282,30,3,29,1993,282,Electronics,0
1957,49,Male,Delhi,25188,60,3,12,2496,259,Beauty,0
1958,58,Female,Delhi,127106,18,6,18,2492,356,Electronics,1
1959,53,Male,Chennai,148346,96,1,44,2370,47,Sports,0
1960,51,Male,Hyderabad,49680,56,4,2,524,5,Home,1
1961,53,Female,Delhi,123361,53,8,2,1185,62,Home,0
1962,19,Female,Hyderabad,80119,7,3,17,4982,84,Fashion,0
1963,32,Male,Chennai,122302,97,5,10,4052,133,Fashion,0
1964,51,Male,Hyderabad,94400,69,2,18,1939,336,Sports,0
1965,53,Female,Bangalore,75718,92,2,22,2060,63,Fashion,0
1966,23,Female,Delhi,56445,72,7,19,3337,281,Home,0
1967,56,Female,Hyderabad,25796,79,3,1,4098,44,Sports,0
1968,59,Female,Mumbai,67218,52,5,24,1035,153,Sports,0
1969,29,Male,Hyderabad,59131,4,3,36,4354,270,Sports,0
1970,20,Female,Delhi,28123,34,6,25,2978,342,Electronics,0
1971,62,Female,Chennai,28222,69,3,36,1596,171,Fashion,0
1972,35,Female,Chennai,44074,33,8,31,1876,156,Beauty,1
1973,57,Male,Delhi,131958,69,2,31,4531,275,Home,1
1974,38,Male,Bangalore,136088,38,3,2,4513,358,Fashion,1
1975,32,Male,Bangalore,49825,98,8,19,2037,20,Home,0
1976,50,Male,Chennai,56839,26,8,12,3921,214,Fashion,0
1977,52,Female,Chennai,127112,1,1,10,3872,79,Beauty,1
1978,43,Male,Delhi,147514,4,8,31,3222,139,Home,0
1979,25,Female,Bangalore,88322,39,2,45,4884,98,Beauty,0
1980,53,Female,Chennai,76321,54,7,22,1871,152,Home,0
1981,47,Female,Bangalore,119174,90,6,23,1116,198,Electronics,0
1982,40,Female,Chennai,122500,33,2,23,1117,273,Electronics,0
1983,59,Male,Hyderabad,130100,33,5,15,1333,156,Home,0
1984,61,Male,Mumbai,45988,72,7,26,2036,50,Home,0
1985,31,Male,Hyderabad,55507,20,8,3,2338,228,Beauty,0
1986,31,Female,Chennai,119244,16,3,23,4207,10,Sports,1
1987,19,Female,Mumbai,118644,21,1,20,2105,149,Home,0
1988,54,Female,Mumbai,145788,45,7,45,4189,58,Fashion,0
1989,22,Female,Chennai,115251,90,5,40,3685,162,Fashion,0
1990,55,Female,Chennai,43806,87,5,39,4997,351,Fashion,0
1991,62,Male,Bangalore,56901,82,7,8,2320,107,Electronics,0
1992,58,Female,Chennai,37043,62,1,18,2932,289,Beauty,0
1993,64,Male,Delhi,95761,31,8,41,2969,186,Electronics,0
1994,31,Female,Chennai,29752,42,5,6,1521,46,Fashion,0
1995,56,Female,Delhi,88993,12,8,27,3916,129,Home,1
1996,42,Male,Chennai,62616,65,5,36,3554,318,Fashion,0
1997,37,Male,Bangalore,72127,73,7,15,1728,87,Home,0
1998,19,Female,Delhi,94777,3,3,37,4943,249,Beauty,0
1999,56,Female,Hyderabad,20453,90,2,5,959,329,Sports,1
2000,23,Female,Delhi,95432,9,6,39,3612,257,Home,0
2001,34,Female,Bangalore,142872,51,5,9,1557,277,Electronics,1
2002,42,Male,Delhi,107362,16,9,7,2390,278,Fashion,0
2003,45,Female,Chennai,30976,88,4,41,3681,4,Fashion,0
2004,19,Male,Chennai,134176,78,3,20,1148,65,Fashion,0
2005,52,Female,Bangalore,119122,3,9,10,2279,202,Home,0
2006,54,Male,Mumbai,90404,98,8,26,1966,63,Beauty,0
2007,22,Male,Chennai,101932,97,6,4,227,143,Home,0
2008,18,Female,Hyderabad,117170,24,1,38,2670,244,Electronics,0
2009,57,Male,Bangalore,97707,73,1,24,2738,292,Fashion,0
2010,29,Female,Delhi,109647,13,6,14,359,285,Home,0
2011,53,Male,Delhi,53688,2,3,41,3092,180,Fashion,1
2012,62,Female,Hyderabad,106840,71,3,1,4313,174,Electronics,1
2013,40,Male,Chennai,137106,21,6,17,3922,325,Sports,0
2014,64,Female,Bangalore,127810,19,3,45,3931,111,Sports,1
2015,48,Female,Hyderabad,124779,89,6,24,2671,175,Sports,0
2016,28,Male,Chennai,113789,47,5,27,1770,153,Fashion,0
2017,27,Male,Bangalore,116516,22,4,7,1036,356,Home,0
2018,20,Male,Delhi,22017,75,8,9,4138,217,Fashion,0
2019,31,Male,Bangalore,27957,33,2,43,2486,297,Beauty,0
2020,33,Female,Mumbai,134534,32,7,35,3605,240,Home,0
2021,27,Male,Bangalore,127724,64,4,12,2870,226,Electronics,0
2022,46,Female,Mumbai,24792,85,2,21,4312,186,Sports,0
2023,27,Male,Bangalore,75982,39,7,3,4947,48,Home,1
2024,29,Female,Mumbai,33237,84,1,15,4555,208,Home,1
2025,47,Female,Delhi,71586,72,4,21,1827,157,Sports,0
2026,58,Female,Chennai,101787,42,9,10,2066,225,Electronics,0
2027,18,Female,Mumbai,39252,9,4,33,404,144,Fashion,0
2028,22,Male,Mumbai,30707,25,3,46,3779,111,Fashion,0
2029,37,Male,Delhi,54206,89,2,6,3374,318,Home,0
2030,25,Female,Mumbai,114276,97,3,2,991,363,Sports,0
2031,60,Male,Hyderabad,23543,2,1,29,4292,362,Beauty,0
2032,29,Male,Delhi,64135,19,8,40,3947,132,Electronics,0
2033,18,Female,Hyderabad,136469,20,1,33,1305,113,Fashion,1
2034,37,Male,Delhi,133824,93,3,4,1290,324,Electronics,1
2035,45,Male,Mumbai,124647,70,3,4,1807,89,Electronics,0
2036,60,Male,Hyderabad,55031,17,2,29,2039,161,Electronics,0
2037,54,Female,Mumbai,62929,89,5,37,3597,334,Sports,1
2038,64,Male,Delhi,85747,68,3,20,266,75,Sports,0
2039,54,Female,Mumbai,77851,94,3,41,4979,281,Sports,0
2040,29,Male,Hyderabad,75311,84,8,23,1478,7,Home,0
2041,54,Male,Hyderabad,132113,3,4,45,4358,113,Sports,0
2042,61,Male,Mumbai,125331,87,4,18,1013,36,Home,1
2043,45,Female,Bangalore,85867,51,3,49,602,266,Fashion,0
2044,64,Female,Delhi,108780,82,1,25,2202,113,Fashion,0
2045,32,Male,Delhi,77196,26,8,1,4366,292,Fashion,0
2046,23,Female,Mumbai,93705,56,1,15,3125,223,Fashion,0
2047,61,Male,Bangalore,77894,100,7,34,3193,211,Fashion,0
2048,37,Female,Hyderabad,107640,64,5,48,1286,18,Sports,0
2049,31,Female,Chennai,127437,8,4,20,4540,241,Beauty,0
2050,19,Male,Chennai,34591,81,4,37,2766,134,Sports,0
2051,26,Male,Mumbai,117247,95,8,27,4688,220,Beauty,0
2052,54,Male,Bangalore,68893,37,6,22,971,102,Sports,0
2053,37,Male,Bangalore,20727,97,1,5,3872,140,Fashion,0
2054,43,Female,Delhi,41359,27,8,34,3448,169,Electronics,0
2055,46,Female,Hyderabad,63822,45,2,39,1869,191,Beauty,0
2056,18,Female,Bangalore,121547,4,6,3,1756,25,Electronics,0
2057,52,Male,Chennai,135336,86,9,17,3158,33,Fashion,0
2058,23,Male,Hyderabad,123399,90,1,24,1351,343,Beauty,1
2059,54,Female,Hyderabad,132113,96,6,24,1417,329,Electronics,0
2060,22,Male,Mumbai,108534,88,8,3,2431,6,Sports,0
2061,50,Female,Bangalore,30929,99,2,45,4542,194,Fashion,0
2062,31,Female,Mumbai,148588,37,5,7,4144,230,Sports,0
2063,29,Female,Bangalore,80091,96,6,25,2242,137,Sports,0
2064,59,Female,Delhi,100378,71,5,3,905,323,Fashion,0
2065,37,Female,Mumbai,43519,33,3,15,2869,216,Beauty,0
2066,41,Male,Mumbai,37393,31,4,29,2313,349,Home,0
2067,60,Male,Chennai,54318,55,7,29,3177,364,Home,0
2068,51,Male,Mumbai,94531,12,4,10,4549,183,Fashion,0
2069,42,Female,Bangalore,114192,11,9,32,4578,168,Home,0
2070,46,Female,Chennai,67934,88,2,23,622,282,Electronics,0
2071,56,Female,Mumbai,125796,72,5,39,2221,38,Beauty,1
2072,48,Female,Mumbai,130805,32,8,9,3993,163,Sports,1
2073,64,Male,Delhi,101103,57,5,37,4331,142,Sports,0
2074,60,Male,Mumbai,48840,38,8,40,730,248,Fashion,0
